course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate,combined_features
C105087,UI/UX Complete Bootcamp 87,Coursera,Design,UI/UX,Instructor_97,67,399,4.2,9725,Intermediate,Spanish,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",No,49365,Mathematics,72.6,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Intermediate"
C105089,UI/UX Complete Bootcamp 89,LinkedIn Learning,Design,UI/UX,Instructor_53,34,0,4.1,60448,Advanced,French,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",Yes,460995,Basic Programming,55.4,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Advanced"
C105090,UI/UX Complete Bootcamp 90,LinkedIn Learning,Design,UI/UX,Instructor_116,31,1499,3.6,19240,Advanced,English,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",Yes,160220,Mathematics,65.6,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Advanced"
C105091,UI/UX Complete Bootcamp 91,Skillshare,Design,UI/UX,Instructor_249,13,1499,4.1,156415,Advanced,English,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",No,253612,Computer Fundamentals,44.3,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Advanced"
C105092,UI/UX Complete Bootcamp 92,Coursera,Design,UI/UX,Instructor_4,71,3499,3.9,143140,Beginner,French,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",No,344563,Basic Programming,85.4,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Beginner"
C105093,UI/UX Complete Bootcamp 93,FutureLearn,Design,UI/UX,Instructor_434,38,3499,4.6,18233,Advanced,Hindi,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",No,69136,Mathematics,68.7,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Advanced"
C105094,UI/UX Complete Bootcamp 94,FutureLearn,Design,UI/UX,Instructor_168,53,699,3.7,163022,Beginner,Spanish,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",Yes,484359,Mathematics,82.3,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Beginner"
C105095,UI/UX Complete Bootcamp 95,Udemy,Design,UI/UX,Instructor_494,32,4999,4.5,237367,Advanced,Hindi,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",Yes,302657,Computer Fundamentals,76.6,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Advanced"
C105097,UI/UX Complete Bootcamp 97,edX,Design,UI/UX,Instructor_296,61,0,4.0,108704,Intermediate,English,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",No,404042,Mathematics,38.9,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Intermediate"
C105100,UI/UX Complete Bootcamp 100,Khan Academy,Design,UI/UX,Instructor_429,9,699,4.7,117729,Advanced,Spanish,"UI/UX, Design, Projects, Hands-on","Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone.",Yes,75304,Mathematics,39.2,"Design UI/UX UI/UX, Design, Projects, Hands-on Comprehensive UI/UX course with practical projects, quizzes, assessments and capstone. Advanced"
C105101,Figma Complete Bootcamp 1,Skillshare,Design,Figma,Instructor_110,46,0,4.5,44193,Advanced,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,345524,Mathematics,89.6,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105102,Figma Complete Bootcamp 2,DataCamp,Design,Figma,Instructor_241,54,399,4.2,131487,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,485179,Computer Fundamentals,83.5,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105105,Figma Complete Bootcamp 5,Khan Academy,Design,Figma,Instructor_225,79,2499,4.3,130433,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,178175,Computer Fundamentals,72.8,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105107,Figma Complete Bootcamp 7,FutureLearn,Design,Figma,Instructor_243,44,699,3.6,204056,Intermediate,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,108184,Basic Programming,40.6,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105109,Figma Complete Bootcamp 9,DataCamp,Design,Figma,Instructor_485,55,0,4.3,26941,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,35954,Basic Programming,93.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105111,Figma Complete Bootcamp 11,edX,Design,Figma,Instructor_275,31,1499,3.8,170971,Beginner,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,286734,Computer Fundamentals,50.9,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105112,Figma Complete Bootcamp 12,Skillshare,Design,Figma,Instructor_316,23,399,4.2,40055,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,116802,Mathematics,97.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105113,Figma Complete Bootcamp 13,DataCamp,Design,Figma,Instructor_29,77,399,4.7,11399,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,20837,Mathematics,46.3,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105114,Figma Complete Bootcamp 14,LinkedIn Learning,Design,Figma,Instructor_45,6,4999,4.3,49697,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,380058,Basic Programming,45.8,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105116,Figma Complete Bootcamp 16,edX,Design,Figma,Instructor_133,36,2499,4.9,76149,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,387998,Computer Fundamentals,82.7,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105118,Figma Complete Bootcamp 18,LinkedIn Learning,Design,Figma,Instructor_493,71,999,4.6,156082,Advanced,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,439693,Basic Programming,68.7,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105120,Figma Complete Bootcamp 20,edX,Design,Figma,Instructor_331,7,399,4.1,56105,Beginner,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,278440,Basic Programming,44.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105121,Figma Complete Bootcamp 21,Udemy,Design,Figma,Instructor_394,67,699,4.5,79428,Beginner,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,114128,Computer Fundamentals,73.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105122,Figma Complete Bootcamp 22,LinkedIn Learning,Design,Figma,Instructor_76,48,2499,4.5,123079,Intermediate,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,28974,Mathematics,48.0,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105123,Figma Complete Bootcamp 23,LinkedIn Learning,Design,Figma,Instructor_356,67,999,4.8,125125,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,345721,Basic Programming,46.8,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105125,Figma Complete Bootcamp 25,FutureLearn,Design,Figma,Instructor_217,32,2499,4.3,59651,Beginner,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,230939,Mathematics,78.9,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105126,Figma Complete Bootcamp 26,Skillshare,Design,Figma,Instructor_403,29,699,3.7,35750,Advanced,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,80763,Mathematics,49.8,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105127,Figma Complete Bootcamp 27,edX,Design,Figma,Instructor_418,45,399,4.7,75876,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,185787,Basic Programming,38.5,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105128,Figma Complete Bootcamp 28,Coursera,Design,Figma,Instructor_287,64,0,3.7,19070,Advanced,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,181284,Basic Programming,94.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105129,Figma Complete Bootcamp 29,edX,Design,Figma,Instructor_427,32,399,4.7,135971,Advanced,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,403519,Computer Fundamentals,40.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105130,Figma Complete Bootcamp 30,LinkedIn Learning,Design,Figma,Instructor_170,64,699,4.4,15170,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,325765,Basic Programming,93.7,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105133,Figma Complete Bootcamp 33,Coursera,Design,Figma,Instructor_118,6,0,3.6,234124,Advanced,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,224041,Basic Programming,62.0,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105134,Figma Complete Bootcamp 34,Udemy,Design,Figma,Instructor_56,51,999,3.5,141407,Advanced,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,359141,Computer Fundamentals,84.0,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105135,Figma Complete Bootcamp 35,FutureLearn,Design,Figma,Instructor_105,19,699,4.0,129695,Advanced,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,408127,Mathematics,54.3,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105137,Figma Complete Bootcamp 37,Udemy,Design,Figma,Instructor_318,25,999,4.5,247179,Advanced,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,299938,Computer Fundamentals,64.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105138,Figma Complete Bootcamp 38,DataCamp,Design,Figma,Instructor_305,80,2499,3.6,42899,Advanced,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,469693,Mathematics,92.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105139,Figma Complete Bootcamp 39,edX,Design,Figma,Instructor_27,61,999,4.1,69829,Beginner,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,151367,Computer Fundamentals,46.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105140,Figma Complete Bootcamp 40,LinkedIn Learning,Design,Figma,Instructor_173,70,999,3.6,242887,Beginner,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,402143,Basic Programming,94.6,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105142,Figma Complete Bootcamp 42,edX,Design,Figma,Instructor_25,17,3499,3.9,122487,Advanced,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,46553,Computer Fundamentals,38.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105143,Figma Complete Bootcamp 43,DataCamp,Design,Figma,Instructor_441,36,2499,4.0,203684,Advanced,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,304165,Mathematics,67.5,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105144,Figma Complete Bootcamp 44,FutureLearn,Design,Figma,Instructor_274,30,3499,4.6,158168,Advanced,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,139610,Computer Fundamentals,88.8,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105146,Figma Complete Bootcamp 46,Udemy,Design,Figma,Instructor_372,46,1499,4.4,73824,Beginner,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,423239,Computer Fundamentals,91.7,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105147,Figma Complete Bootcamp 47,DataCamp,Design,Figma,Instructor_394,70,2499,4.6,212402,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,374260,Computer Fundamentals,57.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105148,Figma Complete Bootcamp 48,LinkedIn Learning,Design,Figma,Instructor_140,37,3499,4.4,205065,Beginner,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,465778,Basic Programming,57.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105149,Figma Complete Bootcamp 49,Skillshare,Design,Figma,Instructor_9,76,399,4.6,134595,Advanced,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,296487,Computer Fundamentals,63.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105150,Figma Complete Bootcamp 50,edX,Design,Figma,Instructor_56,65,4999,4.5,11979,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,266363,Computer Fundamentals,83.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105151,Figma Complete Bootcamp 51,DataCamp,Design,Figma,Instructor_105,42,399,4.2,16595,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,16872,Basic Programming,50.5,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105152,Figma Complete Bootcamp 52,Skillshare,Design,Figma,Instructor_459,48,999,3.5,154193,Intermediate,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,344307,Mathematics,38.3,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105153,Figma Complete Bootcamp 53,Coursera,Design,Figma,Instructor_435,18,1499,4.0,48366,Intermediate,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,342885,Basic Programming,84.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105154,Figma Complete Bootcamp 54,Coursera,Design,Figma,Instructor_93,22,1499,4.4,11513,Beginner,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,294444,Basic Programming,91.7,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105155,Figma Complete Bootcamp 55,DataCamp,Design,Figma,Instructor_413,32,3499,4.3,140629,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,293208,Computer Fundamentals,68.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105156,Figma Complete Bootcamp 56,Khan Academy,Design,Figma,Instructor_247,7,999,4.4,84382,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,251338,Basic Programming,37.8,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105157,Figma Complete Bootcamp 57,Khan Academy,Design,Figma,Instructor_474,75,2499,4.3,230917,Advanced,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,270706,Mathematics,49.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105160,Figma Complete Bootcamp 60,DataCamp,Design,Figma,Instructor_256,69,4999,3.9,175528,Advanced,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,51834,Computer Fundamentals,58.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105161,Figma Complete Bootcamp 61,edX,Design,Figma,Instructor_382,53,399,4.1,160323,Advanced,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,497336,Computer Fundamentals,79.0,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105165,Figma Complete Bootcamp 65,LinkedIn Learning,Design,Figma,Instructor_324,26,0,4.1,133492,Advanced,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,31479,Basic Programming,97.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105166,Figma Complete Bootcamp 66,FutureLearn,Design,Figma,Instructor_194,32,1499,4.8,97687,Advanced,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,7892,Basic Programming,67.7,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105167,Figma Complete Bootcamp 67,FutureLearn,Design,Figma,Instructor_425,72,3499,4.6,7585,Intermediate,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,331078,Mathematics,92.6,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105168,Figma Complete Bootcamp 68,FutureLearn,Design,Figma,Instructor_426,68,999,4.1,163919,Intermediate,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,46803,Mathematics,38.8,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105170,Figma Complete Bootcamp 70,DataCamp,Design,Figma,Instructor_373,52,3499,4.0,199043,Beginner,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,120508,Basic Programming,76.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105171,Figma Complete Bootcamp 71,Coursera,Design,Figma,Instructor_484,35,399,4.9,158586,Advanced,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,125570,Basic Programming,83.5,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105176,Figma Complete Bootcamp 76,DataCamp,Design,Figma,Instructor_417,3,3499,4.6,153875,Intermediate,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,147263,Computer Fundamentals,35.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105177,Figma Complete Bootcamp 77,LinkedIn Learning,Design,Figma,Instructor_97,73,699,4.9,105510,Beginner,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,419947,Basic Programming,86.0,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105178,Figma Complete Bootcamp 78,Coursera,Design,Figma,Instructor_442,67,3499,4.3,177778,Beginner,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,298079,Mathematics,69.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105179,Figma Complete Bootcamp 79,Khan Academy,Design,Figma,Instructor_28,4,0,4.1,133027,Beginner,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,147103,Computer Fundamentals,79.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105180,Figma Complete Bootcamp 80,Khan Academy,Design,Figma,Instructor_328,51,399,4.9,1401,Beginner,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,320050,Mathematics,46.5,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105181,Figma Complete Bootcamp 81,Udemy,Design,Figma,Instructor_138,10,399,3.6,118916,Beginner,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,301074,Basic Programming,40.3,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105182,Figma Complete Bootcamp 82,Skillshare,Design,Figma,Instructor_315,17,3499,4.0,247753,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,270600,Computer Fundamentals,43.7,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105183,Figma Complete Bootcamp 83,DataCamp,Design,Figma,Instructor_490,5,2499,3.9,45842,Advanced,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,341679,Mathematics,70.6,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105184,Figma Complete Bootcamp 84,FutureLearn,Design,Figma,Instructor_267,33,699,3.7,117592,Beginner,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,49677,Computer Fundamentals,60.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105185,Figma Complete Bootcamp 85,FutureLearn,Design,Figma,Instructor_40,51,0,4.4,18474,Advanced,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,227353,Mathematics,91.1,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105186,Figma Complete Bootcamp 86,Skillshare,Design,Figma,Instructor_288,48,4999,4.0,75387,Advanced,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,334461,Basic Programming,87.3,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105187,Figma Complete Bootcamp 87,Skillshare,Design,Figma,Instructor_47,37,1499,3.7,231380,Advanced,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,236029,Basic Programming,71.6,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105188,Figma Complete Bootcamp 88,edX,Design,Figma,Instructor_99,60,699,4.4,196397,Intermediate,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,119774,Computer Fundamentals,83.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105190,Figma Complete Bootcamp 90,edX,Design,Figma,Instructor_259,45,3499,3.7,92671,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,33949,Basic Programming,88.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
